customer_id,event_date,event_type,plan_name,mrr
CUST_0057,2024-11-01,Renewal,Pro,290.22
CUST_0057,2024-12-01,Renewal,Pro,290.22
CUST_0057,2025-01-01,Renewal,Pro,290.22
CUST_0057,2025-02-01,Renewal,Pro,290.22
CUST_0057,2025-03-01,Renewal,Pro,290.22
CUST_0057,2025-04-01,Renewal,Pro,290.22
CUST_0057,2025-05-01,Renewal,Pro,290.22
CUST_0057,2025-06-01,Renewal,Pro,290.22
CUST_0057,2025-07-01,Renewal,Pro,290.22
CUST_0057,2025-08-01,Renewal,Pro,290.22
CUST_0057,2025-09-01,Renewal,Pro,290.22
CUST_0057,2025-10-01,Renewal,Pro,290.22
CUST_0057,2025-11-01,Renewal,Pro,290.22
CUST_0057,2025-12-01,Renewal,Pro,290.22
CUST_0058,2024-03-01,New,Basic,91.17
CUST_0058,2024-04-01,Renewal,Basic,91.17
CUST_0058,2024-05-01,Renewal,Basic,91.17
CUST_0058,2024-06-01,Renewal,Basic,91.17
CUST_0058,2024-07-01,Renewal,Basic,91.17
CUST_0058,2024-08-01,Renewal,Basic,91.17
CUST_0058,2024-09-01,Renewal,Basic,91.17
CUST_0058,2024-10-01,Renewal,Basic,91.17
CUST_0058,2024-11-01,Renewal,Basic,91.17
CUST_0058,2024-12-01,Renewal,Basic,91.17
CUST_0058,2025-01-01,Renewal,Basic,91.17
CUST_0058,2025-02-01,Churn,Basic,0.0
CUST_0059,2025-09-01,New,Basic,91.95
CUST_0059,2025-10-01,Renewal,Basic,91.95
CUST_0059,2025-11-01,Renewal,Basic,91.95
CUST_0059,2025-12-01,Renewal,Basic,91.95
CUST_0060,2025-07-01,New,Basic,108.23
CUST_0060,2025-08-01,Renewal,Basic,108.23
CUST_0060,2025-09-01,Renewal,Basic,108.23
CUST_0060,2025-10-01,Renewal,Basic,108.23
CUST_0060,2025-11-01,Renewal,Basic,108.23
CUST_0060,2025-12-01,Renewal,Basic,108.23
CUST_0061,2025-08-01,New,Basic,107.02
CUST_0061,2025-09-01,Renewal,Basic,107.02
CUST_0061,2025-10-01,Renewal,Basic,107.02
CUST_0061,2025-11-01,Renewal,Basic,107.02
CUST_0061,2025-12-01,Renewal,Basic,107.02
CUST_0062,2024-10-01,New,Enterprise,930.14
CUST_0062,2024-11-01,Renewal,Enterprise,930.14
CUST_0062,2024-12-01,Renewal,Enterprise,930.14
CUST_0062,2025-01-01,Renewal,Enterprise,930.14
CUST_0062,2025-02-01,Renewal,Enterprise,930.14
CUST_0062,2025-03-01,Renewal,Enterprise,930.14
CUST_0062,2025-04-01,Churn,Enterprise,0.0
CUST_0063,2024-08-01,New,Enterprise,1011.88
CUST_0063,2024-09-01,Renewal,Enterprise,1011.88
CUST_0063,2024-10-01,Renewal,Enterprise,1011.88
CUST_0063,2024-11-01,Renewal,Enterprise,1011.88
CUST_0063,2024-12-01,Renewal,Enterprise,1011.88
CUST_0063,2025-01-01,Renewal,Enterprise,1011.88
CUST_0063,2025-02-01,Renewal,Enterprise,1011.88
CUST_0063,2025-03-01,Renewal,Enterprise,1011.88
CUST_0063,2025-04-01,Renewal,Enterprise,1011.88
CUST_0063,2025-05-01,Renewal,Enterprise,1011.88
CUST_0063,2025-06-01,Renewal,Enterprise,1011.88
CUST_0063,2025-07-01,Renewal,Enterprise,1011.88
CUST_0063,2025-08-01,Renewal,Enterprise,1011.88
CUST_0063,2025-09-01,Renewal,Enterprise,1011.88
CUST_0063,2025-10-01,Renewal,Enterprise,1011.88
CUST_0063,2025-11-01,Renewal,Enterprise,1011.88
CUST_0063,2025-12-01,Renewal,Enterprise,1011.88
CUST_0064,2024-02-01,New,Pro,305.83
CUST_0064,2024-03-01,Renewal,Pro,305.83
CUST_0064,2024-04-01,Renewal,Pro,305.83
CUST_0064,2024-05-01,Renewal,Pro,305.83
CUST_0064,2024-06-01,Renewal,Pro,305.83
CUST_0064,2024-07-01,Renewal,Pro,305.83
CUST_0064,2024-08-01,Renewal,Pro,305.83
CUST_0064,2024-09-01,Renewal,Pro,305.83
CUST_0064,2024-10-01,Renewal,Pro,305.83
CUST_0064,2024-11-01,Renewal,Pro,305.83
CUST_0064,2024-12-01,Churn,Pro,0.0
CUST_0065,2025-02-01,New,Basic,100.77
CUST_0065,2025-03-01,Renewal,Basic,100.77
CUST_0065,2025-04-01,Renewal,Basic,100.77
CUST_0065,2025-05-01,Renewal,Basic,100.77
CUST_0065,2025-06-01,Renewal,Basic,100.77
CUST_0065,2025-07-01,Renewal,Basic,100.77
CUST_0065,2025-08-01,Renewal,Basic,100.77
CUST_0065,2025-09-01,Renewal,Basic,100.77
CUST_0065,2025-10-01,Renewal,Basic,100.77
CUST_0065,2025-11-01,Renewal,Basic,100.77
CUST_0065,2025-12-01,Renewal,Basic,100.77
CUST_0066,2025-06-01,New,Basic,106.74
CUST_0066,2025-07-01,Renewal,Basic,106.74
CUST_0066,2025-08-01,Renewal,Basic,106.74
CUST_0066,2025-09-01,Renewal,Basic,106.74
CUST_0066,2025-10-01,Renewal,Basic,106.74
CUST_0066,2025-11-01,Renewal,Basic,106.74
CUST_0066,2025-12-01,Renewal,Basic,106.74
CUST_0067,2025-03-01,New,Basic,102.81
CUST_0067,2025-04-01,Renewal,Basic,102.81
CUST_0067,2025-05-01,Renewal,Basic,102.81
CUST_0067,2025-06-01,Renewal,Basic,102.81
CUST_0067,2025-07-01,Renewal,Basic,102.81
CUST_0067,2025-08-01,Renewal,Basic,102.81
CUST_0067,2025-09-01,Renewal,Basic,102.81
CUST_0067,2025-10-01,Renewal,Basic,102.81
CUST_0067,2025-11-01,Renewal,Basic,102.81
CUST_0067,2025-12-01,Renewal,Basic,102.81
CUST_0068,2025-04-01,New,Enterprise,1075.04
CUST_0068,2025-05-01,Churn,Enterprise,0.0
CUST_0069,2025-11-01,New,Basic,106.0
CUST_0069,2025-12-01,Renewal,Basic,106.0
CUST_0070,2025-02-01,New,Enterprise,1041.38
CUST_0070,2025-03-01,Renewal,Enterprise,1041.38
CUST_0070,2025-04-01,Renewal,Enterprise,1041.38
CUST_0070,2025-05-01,Renewal,Enterprise,1041.38
CUST_0070,2025-06-01,Renewal,Enterprise,1041.38
CUST_0070,2025-07-01,Renewal,Enterprise,1041.38
CUST_0070,2025-08-01,Renewal,Enterprise,1041.38
CUST_0070,2025-09-01,Renewal,Enterprise,1041.38
CUST_0070,2025-10-01,Renewal,Enterprise,1041.38
CUST_0070,2025-11-01,Renewal,Enterprise,1041.38
CUST_0070,2025-12-01,Renewal,Enterprise,1041.38
CUST_0071,2025-05-01,New,Pro,315.59
CUST_0071,2025-06-01,Renewal,Pro,315.59
CUST_0071,2025-07-01,Renewal,Pro,315.59
CUST_0071,2025-08-01,Renewal,Pro,315.59
CUST_0071,2025-09-01,Renewal,Pro,315.59
CUST_0071,2025-10-01,Renewal,Pro,315.59
CUST_0071,2025-11-01,Renewal,Pro,315.59
CUST_0071,2025-12-01,Renewal,Pro,315.59
CUST_0072,2025-10-01,New,Basic,106.78
CUST_0072,2025-11-01,Renewal,Basic,106.78
CUST_0072,2025-12-01,Renewal,Basic,106.78
CUST_0073,2025-03-01,New,Pro,276.65
CUST_0073,2025-04-01,Churn,Pro,0.0
CUST_0074,2025-07-01,New,Pro,282.02
CUST_0074,2025-08-01,Renewal,Pro,282.02
CUST_0074,2025-09-01,Renewal,Pro,282.02
CUST_0074,2025-10-01,Renewal,Pro,282.02
CUST_0074,2025-11-01,Upgrade,Enterprise,960.19
CUST_0074,2025-12-01,Renewal,Enterprise,960.19
CUST_0075,2025-11-01,New,Enterprise,919.28
CUST_0075,2025-12-01,Renewal,Enterprise,919.28
CUST_0076,2025-12-01,New,Pro,315.8
CUST_0077,2024-08-01,New,Pro,285.47
CUST_0077,2024-09-01,Renewal,Pro,285.47
CUST_0077,2024-10-01,Renewal,Pro,285.47
CUST_0077,2024-11-01,Renewal,Pro,285.47
CUST_0077,2024-12-01,Renewal,Pro,285.47
CUST_0077,2025-01-01,Renewal,Pro,285.47
CUST_0077,2025-02-01,Churn,Pro,0.0
CUST_0078,2025-12-01,New,Basic,96.9
CUST_0079,2025-05-01,New,Basic,93.14
CUST_0079,2025-06-01,Renewal,Basic,93.14
CUST_0079,2025-07-01,Renewal,Basic,93.14
CUST_0079,2025-08-01,Renewal,Basic,93.14
CUST_0079,2025-09-01,Renewal,Basic,93.14
CUST_0079,2025-10-01,Renewal,Basic,93.14
CUST_0079,2025-11-01,Renewal,Basic,93.14
CUST_0079,2025-12-01,Renewal,Basic,93.14
CUST_0080,2024-12-01,New,Basic,91.24
CUST_0080,2025-01-01,Renewal,Basic,91.24
CUST_0080,2025-02-01,Renewal,Basic,91.24
CUST_0080,2025-03-01,Renewal,Basic,91.24
